,gold,prediction,rouge_score,bertscore_precision,bertscore_recall,bertscore_f1
474,"The paper addresses the challenging and important problem of exploration in sparse-rewards settings. The authors propose a novel use of contingency awareness, i.e., the agent's understanding of the environment features that are under its direct control, in combination with a count-based approach to exploration. The model is trained using an inverse dynamics model and attention mechanism and is shown to be able to identify the controllable character. The resulting exploration approach achieves strong empirical results compared to alternative count-based exploration techniques. The reviewers note that the novel approach has potential for opening up potential fruitful directions for follow-up research. The obtained strong empirical results are another strong indication of the value of the proposed idea.   The reviewers mention several potential weaknesses. First, while the proposed idea is general, the specific implementation seems targetted specifically towards Atari games. While Atari is a popular benchmark domain, this raises questions as to whether insights can be more generally applied. Second, several questions were raised regarding the motivation for some of the presented modeling choices (e.g., loss terms) as well as their impact on the empirical results. Ablation studies were recommended as a step to resolving these questions Reviewer 3 questioned whether the learned state representation could be directly used as an additional input to the agent, and if it would improve performance. Finally, several related works were suggested that should be included in the discussion of related work.  The authors carefully addressed the issues raised by the reviewers, running additional comparisons and adding to the original empirical insights. Several issues of clarity were resolved in the paper and in the discussion. Reviewer 3 engaged with the authors and confirmed that they are satisfied with the resulting submission. The AC judges that the suggestions of reviewer 1 have been addressed to a satisfactory level. A remaining issue regarding results reporting was raised anonymously towards the end of the review period, and the AC encourages the authors to address this issue in their camera ready version.","This paper proposes a novel method for sparse reward exploration in Atari games. The main idea is to identify controllable (learned) features of the state, which in an Atari game typically corresponds to the position of the player-controlled character / vehicle on the screen. Once this position is known, one can use existing count-based exploration mechanisms to encourage the agent to visit new positions. The proposed method is evaluated on two Atari games, Montezuma's Revenge and StarCraft 2. The reviewers agree that the paper is well written, the method is simple and effective, and the experimental results are strong. However, there are several concerns raised by the reviewers. First, it is not clear how the method can be extended to other Atari games beyond Montezuma's Revenge and StarCraft 2. Second, it is not clear how the method can be extended to other Atari games beyond Montezuma's Revenge and StarCraft 2. Third, it is not clear how the method can be extended to other Atari games beyond",0.14960629921259844,0.7948392033576965,0.7805824279785156,0.7876462936401367
475,"All reviewers appreciated the quality of the paper, its contributions, clarity and theoretical justification, and novelty. I agree with the reviewers in recommending acceptance.","This paper proposes EMIX, an algorithm for multi-agent reinforcement learning based on temporal energy models for capturing the uncertainty across agents. EMIX improves upon QMIX by adding a global surprise minimisation objective to the centralised-value function training. EMIX improves upon QMIX by adding a global surprise minimisation objective to the centralised-value function training. The paper also demonstrates improved performance than baselines on most games within Starcraft II. The paper is well-written and easy to follow. The experimental results are convincing. The paper is well-written and easy to follow. The experimental results are convincing. The paper is well-written and easy to follow. The paper is well-written and easy to follow. The experimental results are convincing. The paper is well-written and easy to follow. The paper is well-written and easy to follow. The experimental results are convincing. The paper is well-written and easy to follow. The paper is well-written and easy to",0.06486486486486487,0.6546205878257751,0.7194506525993347,0.6855062246322632
476,"This paper proposes a novel method for variational inference based on Wasserstein flows. The key contribution is perhaps the rigorous guarantees that are derived from an assumption of log-concavity. While the initial submission was unaware of some existing work on VI that derives guarantees from similar log concavity or smoothness assumptions, the proof strategy that is given uses novel technical methods, and thus is of interest in any case. Readers would benefit from a detailed discussion that can contextualize this work to previous work, which the authors have committed to doing.","This paper provides an analysis of variational inference algorithms based on approximation of Variational distributions. The theoretical results rely on the assumption of log concave distribution, an assumption that is also made in the study of Langevin type algorithms. For the family of generalization distributions, the convergence analysis of the continuous-time dynamics and the discrete-time gradient algorithms are established under the strong log-concavity assumption. The paper is well-written and easy to follow.",0.22619047619047616,0.8319720029830933,0.803787350654602,0.8176369071006775
477,"In this paper, the authors exploit imitation learning with a two-stage GNN to learn the reduction rule for ODA to accelerate the solver and reduce the unnecessary computation. The authors evaluate the performances of the proposed method and demonstrate the advantages.    In sum, this paper consider an interesting application of machine learning for optimization and provide a promising solution. All reviewers provide relatively positive feedback of this submission.   Please consider the reviewers' suggestions to improve the submission:  - Justify the MDP modeling with concrete definition of the state and action for the reduction rule for ODA.   - Specify the data set construction and justify the generalization ability in the imitation learning.  - Provide comprehensive comparison, especially with PMOCO.","This paper proposes a learning-based approach to enhance objective-space decomposition (ODA) for solving multi-objective integer programs (MOIP). The proposed GNN model takes the instance information (decision variables, constraints, and objectives) as input, and then adaptively discards local upper bounds (to update the search region) without calling an IP solver. The proposed GNN model takes the instance information (decision variables, constraints, and objectives) as input, and then adaptively discards local upper bounds (to update the search region) without calling an IP solver. The proposed GNN model takes the instance information (decision variables, constraints, and objectives) as input, and then adaptively discards local upper bounds (to update the search region) without calling an IP solver. The proposed GNN model takes the instance information (decision variables, constraints, and objectives) as input, and then adaptively discards local upper bounds (to update the search region) without calling an IP",0.16730038022813687,0.7041441202163696,0.7467623949050903,0.7248273491859436
478,"This paper proposes an algorithm for achieving disentangled representations by encouraging low mutual information between features at each layer, rather than only at the encoder output, and proposes a neural architecture for learning. Empirically, the proposed method achieves good disentanglement metric and likelihood (reconstruction error) in comparison to prior methods. The reviewers think that the methodology is natural and novel to their knowledge, and are happy with the detailed execution. The authors are encouraged to improve the presentation of the paper, by providing rigorous formulation of the ""Markov chains"" to avoid confusions, justification of the independence assumptions behind them, and more in-depth discussions of the learning objectives.","This paper proposes a variant of VAE that disentangles the features of the inference network at every layer. The approach is implemented as ""recursive disentanglement network"" based on a switch network. The results in dSprites and 3DShapes dataset suggest this variant performs better than well-known VAE networks. The authors run experiments across dSprites and 3DShapes and look into reconstruction error and different disentanglement metrics. Overall, the idea is technically sound and the results look promising.",0.17391304347826086,0.8199518918991089,0.8100903630256653,0.8149912357330322
479,"This is a borderline paper with some reviewers voted for acceptance and some think it is not still ready. What is clear is more efforts by the authors is needed to make the paper appealing to reviewers with different interests. Changes such as better writing, more in depth literature review, more convincing experiments can definitely improve the quality of the paper. I personally do not think regret analysis is needed for this work, but it was mentioned by a reviewer. I would suggest the authors to use the reviewers' comments, revise their work, and prepare it for future conferences.","In this paper, the authors propose a reinforcement learning approach to learn MV-efficient policies that achieve Pareto efficiency in terms of MV trade-off. The authors use well known results from mathematical finance to improve state-of-the-art for portfolio optimization using reinforcement learning. The paper is well written and provides a simple alternative to the squared expectation term, thus resolving the double sampling issue. Extensive experimental results are provided to show the superior empirical performance. The paper is well written and provides a simple alternative to the squared expectation term, thus resolving the double sampling issue. Extensive experimental results are provided to show the superior empirical performance. The paper is well written and provides a simple alternative to the squared expectation term, thus resolving the double sampling issue. The paper is well written and provides a simple alternative to the squared expectation term, thus resolving the double sampling issue. Extensive experimental results are provided to show the superior empirical performance. The paper is well written and provides a simple alternative to the squared expectation term,",0.1371841155234657,0.708123505115509,0.7351486682891846,0.7213830947875977
480,"Strengths: Paper uses an efficient inference procedure cutting inference time on intermediate frames by 53%, & yields better accuracy and IOU compared to the one recent closely related work.  The ablation study seems sufficient and well-designed. The paper presents two feature propagation strategies and three feature fusion methods. The experiments compare these different settings, and show that interpolation-BMV is indeed a better feature propagation.  Weaknesses: Reviewers believed the work to be of limited novelty. The algorithm is close to the optical-flow based models Shelhamer et al. (2016) and Zhu et al. (2017). Reviewer asserts that the main difference is that the optical-flow is replaced with BMV, which is a byproduct of modern cameras.  R3 felt that there was Insufficient experimental comparison with other baselines and that technical details were not clear enough.  Contention: Authors assert that Shelhamer et al. (2016) does not use optical flow, and instead simply copies features from frame to frame (and schedules this copying). Zhu et al. (2017) then proposes an improvement to this scheme, forward feature warping with optical flow. In general, both these techniques fail to achieve speedups beyond small multiples of the baseline (< 3x), without impacting accuracy.  Consensus: It was disappointing that some of the reviewers did not engage after the author review (perhaps initial impressions were just too low). However, after the author rebuttal R1 did respond and held to the position that the work should not be accepted, justified by the assertion that other modern architectures that are lighter weight and are able to produce fast predictions.","This paper proposes a feature interpolation strategy for fast semantic segmentation in videos. It first computes features of videos, then interpolate intermediate frames based on block-motion vectors (BMV), and finally fuse the interpolated features. The experiments show that the model outperforms one recent, closely related work wrt inference time while preserving accuracy. The proposed method gets competitive results while saving computational time. Experimental results on CamVid and Cityscapes show that the proposed method gets competitive results while saving computational time.",0.09411764705882354,0.8193127512931824,0.7288355231285095,0.7714303135871887
481,"From the reviewers' comments and my own reading of the paper, the idea of bringing the notion of coreset from computational geometry to bear on the WDRO problem is novel and has the potential of further development. The authors should carefully address the reviewers' comments in the revision.",Meta Review: The paper proposes a method for computing a coreset for Wasserstein distributionally robust optimization (WDRO) problems by looking at the dual WRDO problem. The authors provide a unified framework to construct the -coreset. The paper is well-written and the theoretical analysis is sound. The numerical experiments look very limited compared to the theoretical richness of the paper. The paper appears to be the first to employ the coreset treatment for the worst-case formulation in WDRO problems. The paper appears to be the first to employ the coreset treatment for the worst-case formulation in WDRO problems. The authors provide a unified framework to construct the -coreset. The paper is well-written and the theoretical analysis is sound. The numerical experiments look very limited compared to the theoretical richness of the paper. The paper appears to be the first to employ the coreset treatment for the worst-case formulation in WDRO problems. The authors provide a unified framework,0.1818181818181818,0.7462651133537292,0.7649571299552917,0.7554954886436462
482,"This paper proposes a method for improving robustness to black-box adversarial attacks by replacing the cross-entropy layer with an output vector encoding scheme. The paper is well-written, and the approach appears to be novel. However, Reviewer 4 raises very relevant concerns regarding the experimental evaluation of the method, including (a) lack of robustness without AT in the whitebox case (which is very relevant as we still lack good understanding of blackbox vs whitebox robustness) (b) comparison with Kannan et al and (c) lack of some common strong attacks. Reviewer 1 echoes many of these concerns.","This paper argues that the vulnerability of classifiers to (black-box) adversarial attacks stems from the use of a final cross-entropy layer trained on one-hot labels. The authors propose replacing this layer by encoding each label as a high-dimensional vector and then training the classifier to minimize the L2 distance. The authors propose replacing this layer by encoding each label as a high-dimensional vector and then training the classifier to minimize the L2 distance. While the approach is interesting and the paper well-written, both the motivation and the experimental evaluation are insufficient.",0.21538461538461537,0.8077818751335144,0.7956472039222717,0.8016685843467712
483,"All three reviewers initially recommended reject.  The main concerns were: 1) weak technical contribution and insight [R1, R2, R3, R4]; 2) incremental novelty (another variation of SiamFC) [R1, R2, R3]; 3) unconvincing experiment results against missing SOTA [R1, R2, R3];  The author's response did not assuage these concerns.","This paper proposes a Siamese-based single object tracking method using attention mechanism both in channel-wise and spatial-wise for learning deep correlation between exemplar and candidate images. Extensive experiments on UAV, VOT2018 and VOT2019 demonstrate the effectiveness of the proposed method. The paper is well-written and easy to follow. The proposed method achives state-of-the-art performance on four visual tracking benchmarks. The experimental results show that this method has excellent performance on several public benchmark datasets. The paper is well-written and easy to follow. The proposed method achives state-of-the-art performance on four visual tracking benchmarks. The experimental results show that this method has excellent performance on several public benchmark datasets. The paper is well-written and easy to follow. The proposed method achives state-of-the-art performance on four visual tracking benchmarks. The experimental results show that this method has excellent performance on several public benchmark datasets. The",0.04830917874396135,0.6621802449226379,0.6755920052528381,0.6688188910484314
484,"The paper introduces new methods and building blocks to improve hyperbolic neural networks, including a tighter parameterization of fully connected layers, convolution, and concatenate/split operations to define a version of hyperbolic multi-head attention. The paper is well written and relevant to the ICLR community. The proposed methods offer solid improvements over previous approaches in various aspects of constructing hyperbolic neural networks and also extends their applicability. As such, the paper provides valuable contributions to advance research in learning non-Euclidean representations and HNNs. All reviewers and the AC support acceptance for the paper's contributions. Please consider revising your paper to take feedback from reviewers after reubttal into account.",This paper provides a reformulation of the fundamental operations in Euclidean space that are used in neural networks for the Poincaré ball model of hyperbolic space. The paper provides a reformulation of the fundamental operations in Euclidean space that are used in neural networks for the Poincaré ball model of hyperbolic space. The paper provides a reformulation of the fundamental operations in Euclidean space that are used in neural networks for the Poincaré ball model of hyperbolic space. The paper provides a reformulation of the fundamental operations in Euclidean space that are used in neural networks for the Poincaré ball model of hyperbolic space. The paper provides a reformulation of the fundamental operations in Euclidean space that are used in neural networks for the Poincaré ball model of hyperbolic space. The paper provides a reformulation of the fundamental operations in Euclidean space that are used in neural networks for the Poincaré ball model of hyperbolic space. The paper provides a reformulation,0.18382352941176472,0.7446020245552063,0.710033118724823,0.7269068360328674
485,"This paper is truly borderline. On one hand, the theoretical contribution seems novel and interesting, however, there appears to be somewhat of a gap between theory and practice.   There is unfortunately another problem. According to the authors, the main contribution of this publication is arguably the introduction of the nearest neighbor as the positive example in the triplet loss. However, the authors seem to be unaware of the history of the triplet loss. It was originally introduced by Schultz & Joachims 2004 as a loss over all triplets.  Weinberger et al. 2005 changed it and use the nearest neighbor as ""target neighbor"", which is called ""easy positives"" here, as the objective of LMNN. In 2009 Chechik et al. subsequently relaxed this positive neighbor formulation to any similarly labeled sample (going back to the Schultz & Joachims formulation) but sampling triplets. The re-introduction of the nearest neighbor as ""easy positive"" was then covered by Xuan et al. 2020.    Unfortunately all of this diminishes the novelty significantly and it is clear that the paper in its current form does not have a strong enough contribution. I do encourage the authors to take a close look at the original LMNN publication and Xuan et al and write an improved re-submission for the next conference that maybe focuses more on the theoretical contribution.  Good luck,  AC","This paper proposes a simple positive sampling mechanism called EPS for metric learning. The authors find that the popular triplet loss will force all same-class instances to a single center in a noisy scenario. After some analyses, the authors propose a simple sampling strategy, EPS. The method achieves good results on MNIST and gets promising performance on benchmarks. The authors provide both theoretical motivations and empirical studies on the proposed method. The paper is well-written and easy to follow. The authors provide both theoretical motivations and empirical studies on the proposed method. The paper is well-written and easy to follow. The authors provide both theoretical motivations and empirical studies on the proposed method. The paper is well-written and easy to follow. The authors provide both theoretical motivations and empirical studies on the proposed method. The paper is well-written and easy to follow. The authors provide both theoretical motivations and empirical studies on the proposed method. The paper is well-written and easy to follow. The authors provide both theoretical",0.16666666666666669,0.7663038372993469,0.7201449871063232,0.7425076961517334
486,"A key discussion point in the rebuttal phase was the practical use of the proposed bounds, which two of the three reviewers brought up. The authors in response added an additional section (Section 6) and experiment to address this concern. While some concerns regarding the practical use of these bounds remain, the authors have made a sufficiently convincing case in my view. Hence, I recommend acceptance.","The paper proposes approximate value equivalence (AVE) which extends the previously proposed VE formalism by replacing equialities with error tolerances. The paper provides a number of results that relate different models in terms of the error they incur. The paper supports these results by providing intuitions and discussions of their implications. The reviewers agree that the paper is technically sound and the results are interesting. However, there are some concerns about the clarity of the presentation, which the authors are encouraged to address in the final version.",0.20915032679738563,0.789636492729187,0.7936387658119202,0.7916325926780701
487,"This paper was reviewed by 3 experts in the field. The reviewers raised their concerns on lack of novelty, unconvincing experiment, and the presentation of this paper, While the paper clearly has merit, the decision is not to recommend acceptance. The authors are encouraged to consider the reviewers' comments when revising the paper for submission elsewhere.","This paper proposes a dataset for compositional reasoning. The dataset is designed using a concept space defined by a language, and the authors also design several out-of-generalization data splits that test models' ood performance. The authors also design several out-of-generalization data splits that test models' ood performance. The task of the model is to verify logical statements about an image. The statements are generated based on a grammar over a controlled set of relations/attributes/terms. The authors also design several out-of-generalization data splits that test models' ood performance. The task of the model is to verify logical statements about an image. The statements are generated based on a grammar over a controlled set of relations/attributes/terms. The authors also design several out-of-generalization data splits that test models' ood performance. The task of the model is to verify logical statements about an image. The statements are generated based on a",0.1581395348837209,0.6659656167030334,0.7457175254821777,0.7035888433456421
488,"This paper proposes an approach for improving MultiTaskLearning by providing a way of incorporating task specific information.  Pros: 1) All reviewers agreed that the paper is clearly written 2) Interesting to see a single model for AST, STS (speech-to-speech translation) and MT   Cons: 1) The work is not adequately compared with related work (some important references are also missing) - The authors did perform some additional experiments with T5  and pointed out some drawbacks but this needs to be explored a bit more. 2) The answers about scalability are not very convincing and need more empirical results.   Overall, none of the reviewers were very positive about the paper and felt that while this is a good first attempt, more work is needed to make it suitable for acceptance.","This paper proposes a multitext transformer that does speech and machine translation within the same framework. It proposes task adaptive parameters by modulating model parameters to account for differences in tasks. The proposed model applies the proposed model to two tasks, which are single-modal machine translation and multi-modal machine translation (speech/text machine translation). The results in the paper don't look terribly good either. The authors did a good job of addressing the reviewers' concerns. However, the paper is not ready for publication at ICLR.",0.21198156682027652,0.822594940662384,0.7698776125907898,0.79536372423172
489,"The paper in its most recent version claims that deep neural networks, when very carefully regularized, outperform methods such as Gradient Boosting Trees on tabular data. This is genuinely surprising to me (in a good way), and I suppose it is as well to the community.  The paper initially received negative reviews with two key remarks that ""The results are somewhat expected."" (R4, R3, R2). Indeed, the original version mainly stated that very careful regularization helps on tabular data.  Naturally, the reviewers (including myself) seen then as the second key weakness that ""All experiments are run on tabular data."" (R4, R3).  Based on the reviews, the Authors have clarified and changed their message. I think it is well summarized by R2 ""The paper has been significantly refocused and now sells itself as a way of deep neural networks being competitive versus gradient boosting methods, which are dominating the tabular heterogeneous tasks.""  As R2 said and was reflected in comments by other reviewers, ""[...] convinced by authors response on paper novelty, technical contribution and (after the re-focusing) potential usefulness to the community"".  Given the new message of the paper, a key new question surfaces. Is this indeed the first convincing demonstration that deep learning can outperform more standard methods on tabular data? R2 pointed out TabNet (see also Google Cloud offering) that already in 2019 claimed ""beating GB methods for the tabular data"". There is also NeurIPS work ""Regularization Learning Networks: Deep Learning for Tabular Datasets""; their abstract opens with ""Despite their impressive performance, Deep Neural Networks (DNNs) typically underperform Gradient Boosting Trees (GBTs) on many tabular-dataset learning tasks. We propose that applying a different regularization coefficient to each weight might boost the performance of DNNs by allowing them to make more use of the more relevant inputs"". The latter work did not claim to beat GBT. Regardless, the two works should be carefully discussed and compared empirically to in the new version of the work.   I am also not yet fully convinced by the added comparison to GDBT. Arguably, AutoML from the sklearn package is not the most popular way to use GDBT in practice. How would regularization cocktails compare to GDBT from XGBoost, optimized using either random search or bayesian optimization?  Based on the above, I have to recommend the rejection of the paper. The key reason is: *the new reframing of the paper is exciting but warrants a much more detailed and careful evaluation*.  I really appreciate the work the Authors have put in clarifying and changing the message of the paper. I understand this is disappointing that we won't be able to include the work in ICLR. Nevertheless, I hope that the Authors found the feedback useful, and wanted to thank the Authors for submitting the work for consideration in ICLR.","This paper presents a search space over 13 regularization techniques and employs one of Bayesian Optimisation + Hyperband approach. The results show that the best regularizers mix is dataset dependent, and that regularization matters most when limited data is available. The results show that the best regularizers mix is dataset dependent, and that regularization matters most when limited data is available. This work defines a search space over 13 regularization techniques and employs one of Bayesian Optimisation + Hyperband approach. The results show that the best regularizers mix is dataset dependent, and that regularization matters most when limited data is available. This work defines a search space over 13 regularization techniques and employs one of Bayesian Optimisation + Hyperband approach. The results show that the best regularizers mix is dataset dependent, and that regularization matters most when limited data is available. This work defines a search space over 13 regularization techniques and employs one of Bayesian Optimisation + Hyperband approach. The results show that the best regularizers mix is",0.12044374009508715,0.770971417427063,0.681808590888977,0.7236538529396057
490,"The paper proposes a trick for stabilizing GAN training and reports experiment results on spectrogram synthesis. All the reviewers rate the paper below the bar, citing various concerns, including a lack of clarity and unconvincing results. Several reviewers suggest conducting evaluations in the image domain as most of the GAN training techniques are proposed in the image domain. After consolidating the reviews and rebuttal, the area chair finds the reviewer's argument convincing and would not recommend acceptance of the paper.",This paper proposes a conditioning-based regularization of GAN training that encourages correlation between real and generated samples projected into some subspace. The proposed method is applied to audio spectrogram generation. The proposed method is based on the DFN (difference departure from normality) metric computed in the spectrogram domain of Schur decomposition to ensure the correlation between real and generated samples. It is claimed that this conditioning will not limit the exploration of all modes of real data distribution. The experimental results also support the authors' argument about the improved stability.,0.22093023255813957,0.7913601994514465,0.7985500693321228,0.794938862323761
491,"This paper presents a method for measuring the degree to which some representation for a composed object effectively represents the pieces from which it is composed. All three authors found this to be an important topic for study, and found the paper to be a limited but original and important step toward studying this topic. However, two reviewers expressed serious concerns about clarity, and were not fully satisfied with the revisions made so far. I'm recommending acceptance, but I ask the authors to further revise the paper (especially the introduction) to make sure it includes a blunt and straightforward presentation of the problem under study and the way TRE addresses it.  I'm also somewhat concerned at R2's mention of a potential confound in one experiment. The paper has been updated with what appears to be a fix, though, and R2 has not yet responded, so I'm presuming that this issue has been resolved.  I also ask the authors to release code shortly upon de-anonymization, as promised.","This paper proposes a framework for assessing compositionality of representations by comparing the learned outputs against those of the closest compositional approximation. The paper demonstrates the use of this framework to assess the role of compositionality in a hypothetical compression phase of representation learning. The paper tackles a very interesting problem about representations, especially of the connectionist kind. The framework assumes the presence of an oracle that can give us the true compositional structure. The experiments seem to be fairly similar kinds of composition with very few attributes (mostly bigrams).",0.1532567049808429,0.800084114074707,0.7452099919319153,0.771672785282135
492,"This paper presents a general MCMC algorithm for approximating the joint posterior distribution of model parameters and private data, given output from a differentially private algorithm. The paper provides new tools for Bayesian inference under privacy constraints, which can be useful for the differential privacy community. There are a few suggestions from the reviewers/discussion. First, even though the authors claimed their results are fully general, they should consider toning it down or at least clarifying upfront their ""Record Additivity"" assumption, which seems non-trivial. As one of the reviewers remarked, one of the limitations of this approach is that it will not scale well with high-dimensional data. The AC suggests the authors add this limitation in the discussion of the paper.  Other comments: While not critical, the AC also has a question regarding the following part: - In line 105: the assumption is that the density of the mechanism's output distribution is known. This has nothing to do with what privacy variant you use to analyze the mechanism.","This paper presents an MCMC algorithm for approximating the joint posterior distribution of model parameters and true/denoised data, given a corrupted data set. The algorithm follows the standard approach for Bayesian inference under measurement error. The paper also states the $O(n)$ time complexity of this step and presents a derivation of MCMC's ergodicity in this context. The reviewers found the paper to be well-written and easy to follow. However, they also raised concerns about the novelty of the proposed method. The authors provided a rebuttal that addressed some of the reviewers' concerns. However, the reviewers did not reach a consensus on whether the paper should be accepted.",0.2846975088967972,0.8426846265792847,0.804378092288971,0.8230859041213989
493,"The initial reviews for this paper were very borderline. The authors provided detailed responses as well as a few additional results and observations. The authors' responses answered the reviewers' questions and addressed their main comments (including in the discussion of related works as well as with more in-depth analysis in a new Section 5.1). Unfortunately, the reviewers did not come to a consensus.  Overall, this paper extends some current methodology for emotional classification, is well-executed, and provides a reasonably thorough study. The results are somewhat in line with previous results from other fields (and notably NLP), but the authors demonstrate the efficacy of using primary multi-task learning for multimodal conversational analysis.   Unfortunately, this paper also has some flaws as highlighted by the initial reviews. As stated above, the authors did provide a strong rebuttal, but given the different comments raised by the reviewers that spanned many aspects of the paper including motivation, possibly limited contribution and novelty, missing related work, somewhat shallow analysis of the results, I find that another full round of reviewing would be useful to assess the paper.  As a result, this remains a very borderline paper, and given the strong competition at this year's conference, I cannot recommend acceptance at this stage.  I suggest that the authors incorporate some of the discussions from this forum (and especially with respect to related work, new findings, and clearly defining the motivation and contribution of this work) into the next version of their paper.","This paper studies how the preprocessed videos can be reused as auxiliary tasks in primary multi-task learning (MTL) for the multimodal emotion detection task. Two hierarchicalMTL models, hierarchicalMTL hierarchical attention model and HAN-Rock model, are proposed. Two different hierarchicalMTL models, hierarchicalMTL hierarchical attention model and HAN-Rock model, are proposed. Two different hierarchicalMTL models, hierarchicalMTL hierarchical attention model and HAN-Rock model, are proposed. Two different hierarchicalMTL models, hierarchicalMTL hierarchical attention model and HAN-Rock model, are proposed. Two different hierarchicalMTL models, hierarchicalMTL hierarchical attention model and HAN-Rock model, are proposed. Two different hierarchicalMTL models, hierarchicalMTL hierarchical attention model and HAN-Rock model, are proposed. Two different hierarchicalMTL models, hierarchicalMTL hierarchical attention model and HAN-Rock model, are proposed. Two different hierarchicalMTL models,",0.09042553191489362,0.6893921494483948,0.6995421051979065,0.6944300532341003
494,"The paper presents a method to compress word embeddings using morphologically-enhanced tensorized embeddings. The main idea is decomposing a word embedding into a tensor product of multiple small vectors. This idea has been explored in previous work [1], the main contribution of this is using *morphological segmentation*, aiming to capture morphological features.   The proposed method is compared to prior work on multiple tasks (machine translation, qeustion answering, etc), overall exhibiting strong performance in terms of compression rate & performance (though sometimes gains are pretty smaller compared to Word2ket (e.g., Table 2)).   During the discussion phase, the authors provided the results with random, non-morpholgically inspired segmenation, which was useful. I’d recommend putting them into the main paper. Experimenting on morphologically rich languages (e.g., Finnish) would be useful. As well as sensitive study towards hyper parameters (e.g., dimensionality of morpheme embeddings) which can easily impact the compression rate & performance.   Overall, the reviewers and AC is positive about the paper.   [1] word2ket: Space-efficient Word Embeddings inspired by Quantum Entanglement https://arxiv.org/abs/1911.04975","This paper proposes to incorporate morphemes while compressing word embeddings and achieve lossless compression while decreasing the number of parameters. The method is well motivated and performs well. The authors compare their method to several compression techniques and show that even with a 40x compression ratio, they are on par with the baseline. On 20x, the method can outperform previous baselines on 20x. The authors conduct experiments on machine translation, question answering, and natural language inference tasks.",0.14901960784313725,0.8201982378959656,0.7256712317466736,0.7700446844100952
495,"This paper presents methods for telegraphic summarization, a task that generates extremely short summaries.  There are concerns about the utility of the task in general, and also the novelty of the modeling framework.  There is overall consensus between reviewers regarding the paper's assessment the feedback is lukewarm.","The paper proposes an unsupervised deep learning model for extractive telegraphic summaries. The paper is in general well structured and is easy to follow. However, the submission does not have enough content to be accepted to the conference. The task of telegraphic sentence compression, whose usefulness is not a priori obvious, is barely motivated. The authors are encouraged to apply there methods to full lengths documents, which would make for a more substantial contribution. However, the submission does not have enough content to be accepted to the conference. The task of telegraphic sentence compression, whose usefulness is not a priori obvious, is barely motivated. The authors are encouraged to apply there methods to full lengths documents, which would make for a more substantial contribution. However, the submission does not have enough content to be accepted to the conference. The task of telegraphic sentence compression, whose usefulness is not a priori obvious, is barely motivated. The authors are encouraged to apply there methods to full lengths documents, which would make",0.14746543778801843,0.7163109183311462,0.7906319499015808,0.7516387104988098
496,"Two of the initial reviews of the paper were mildly positive (2 scores of 6), and one was very positive (score of 8). However, these reviews failed to notice some severe issues with the paper, which were detailed by the Area Chair in an Extra Review which was provided late. The severe issues include: clarity of exposition (undefined notation in many places) and theory (vacuous or meaningless theorems and assumptions). I apologize to the authors for not having had the chance to defend against this late review. However, the issues are indeed severe.","In this paper, the authors propose the framework for federated learning that adaptively adjusts the frequency of the communication rounds and the quantization efficiency in a synergistic way. The idea of adaptation of quantization and frequency of communications is very nice; however, the broadcasting procedure seems to be very time-consuming. The paper proposes combining two algorithms -- the lazily aggregated gradient(LAQ)method and adaptive quantization (AdaQuantFL) to reduce communication complexity in federated learning. The authors theoretically show that such a bit allocation strategy leads to reduced communication. However, the authors theoretically show that such a bit allocation strategy leads to reduced communication. The idea of adaptation of quantization and frequency of communications is very nice; however, the broadcasting procedure seems to be very time-consuming. The paper proposes combining two algorithms -- the lazily aggregated gradient(LAQ)method and adaptive quantization (AdaQuantFL) to reduce communication complexity in federated learning. The authors theoretically show that such a bit allocation strategy",0.15873015873015875,0.6938329339027405,0.7278572916984558,0.7104380130767822
497,"The paper proposed Trained ML oracles to find the decent direction and step size in optimization. The process they call grafting. Reviewers raised several concerns about the reliability of ML oracles in general settings which is valid. The rebuttal could not convince the reviewers to change their opinion.  Ideally for an empirical only paper with heavy reliability on ML for critical decisions, to meet the high bar of ICLR there must be several experiments (5-10 datasets or more) on diverse datasets and settings. Also, there should be discussions on when and how the method fails and related discussions. In that sense the paper does not meet the bar for publication.","The paper proposes a meta-algorithm that blends the steps of two generalizations by combining the step magnitude of one (M) with the direction of the other (D). The authors propose learning rate grafting as a method to explore the power and dynamics of generalizations. The experiments performed within the paper are of high quality, satisfactorily demonstrating the main claims of the paper. The reviewers found the paper to be well written and easy to follow. The experiments performed within the paper are of high quality, satisfactorily demonstrating the main claims of the paper. The reviewers found the paper to be well written and easy to follow. The experiments performed within the paper are of high quality, satisfactorily demonstrating the main claims of the paper. The reviewers found the paper to be well written and easy to follow. The reviewers found the paper to be well written and easy to follow. The reviewers found the paper to be well written and easy to follow. The reviewers found the paper to be well written and easy to",0.17421602787456447,0.7509650588035583,0.741881787776947,0.7463957667350769
